"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Norway","NOR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53675864530455","0.703213976895359","0.587262547373758","0.788736122791489","0.70839877860244","0.719994022234506","0.908721333888416","0.541131892480577","0.552516865694163","0.539470700774075","0.958855482129913","0.640055960851145","0.669789633636717","1.06138070482628","0.518239325079652","0.685171572879241","0.894754501733587","0.718318711674264","0.418221667102663","0.496261496724674","0.613318706363652","2.10230503597064","0.359793047039343","0.790903815221142","0.508896588885738","0.543023984205759","0.42320022083357","0.496482232428539","0.341506598097201","0.60326263283796","0.562488644760484","0.597580954945571","","",
"Norway","NOR","Battle-related deaths (number of people)","VC.BTL.DETH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Voice and Accountability: Percentile Rank","VA.PER.RNK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5","","96.0198974609375","","95.5223846435547","","97.0149230957031","96.5174102783203","98.5576934814453","98.5576934814453","99.038459777832","100","100","99.052131652832","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Norway","NOR","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","74.8954106819589","71.725786154802","70.8940366044529","70.7435568109311","74.1704703541517","75.2841092017876","74.0359640287192","70.7158972985792","69.6652109224124","70.5331281142866","70.1037334323474","66.8147803074952","64.7032005365835","64.7838426834228","68.5996380683906","68.6924818319259","69.2631568901364","62.3784534650409","61.9906895822069","62.3979615853121","62.7567493975106","59.744120105988","57.4007267310036","55.3595547931138","53.9210191210652","54.844941710624","59.749864499202","58.1769698162515","56.7865227848275","55.2659016870651","54.9057187571142","50.6872070058944","49.5711201521808","47.6281413858403","46.7721353289649","44.3173851715957","47.5529547106169","43.9793711787191","44.1487232410849","45.9716931215015","43.5108192370711","41.7487109610579","44.4198343410753","42.5954507180035","43.1248061463978","38.6364965569576","42.141611679123","44.8302905629146","41.4908960311049",
"Norway","NOR","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","16.5040718379789","19.1987548674573","18.9700942845964","18.4049662200283","16.1963989964493","15.4208985315645","16.7707329453534","19.5135430318759","20.3140078481804","19.6297604528151","18.8691163327271","19.1671252169244","19.5816111167461","19.1617197488277","18.2485651348577","18.2730830770982","17.6005682499578","17.626176879148","18.3492817341827","15.7969545626596","17.1910250195493","20.4439702241911","26.0750867136207","27.6949861046819","27.8128176042712","30.5053503189222","26.6806178187679","26.7589471531467","27.274347418738","29.2821583272994","29.1525133886951","32.8042330852723","33.203675487935","35.2122828553946","35.8776524829003","39.9936708482888","33.3410551341257","39.566314033127","38.5063418354771","37.1528100994525","37.8471222655686","37.2729640881976","33.1570415917123","32.6679287245935","34.9264056181742","46.1091643519128","43.5642329784817","36.5337587860529","39.5191923765403",
"Norway","NOR","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","6.45344866833599","5.47886108714409","5.19319938176198","5.43417366946779","5.41906390918986","5.59299659556729","4.94903519456375","4.58002073971656","4.28586181968398","4.18966769566007","2.77907353009157","4.43636931973587","4.10041559916819","4.13448384046851","5.14889642597575","5.2110962067678","3.83657910923565","5.87193649497466","11.309099810969","2.52629198570171","2.45474966230288","2.91170737571423","2.20775399605868","3.12342331066515","1.9390700194208","2.37641062250856","3.53066989114147","5.44656627313792","3.9134121090961","3.71393838942305","3.30488644949567","5.27387607478988","3.60300597774516","2.77086641657958","3.04458925394354","3.51212208681137","3.0949281042781","0.284800664485082","0.142713408539588","0.0819241721289426","0.121047696295221","0.221443072021736","0.162594304977208","0.457386164139766","0.106719127706704","0.122454643765903","0.168262923197877","0.146473507262955","0.180898652220489","0.120399087156827","0.101448171333674","0.0710092205483297","0.118847315961398","0.159625289962387","0.212454133819333","0.168162116358075","0.123081917223216","0.00270131556637177","0.0404131583259594","0.00997287385608838","0.00359545092227436","","","",
"Norway","NOR","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","3.8470293648987","3.22476272648835","2.4317362184441","2.43697478991597","2.03700824133105","1.87591190161884","2.01294954804795","1.99331720244268","2.22038624393267","1.87851824950064","1.92471749097526","2.0126597116399","1.87767765261284","1.91037398596085","1.90384051410866","1.56845933649551","1.48203908571804","2.36068517392712","1.58025904799769","1.8231277837432","1.30525934654595","1.37680877003363","0.899911502810014","0.607896310512189","0.513294111559229","0.5196432538484","0.750318817779251","0.555250155170531","0.61598600599743","0.568167853249097","0.566242802433283","0.634122694149806","0.567070647597257","0.653116641406328","0.798198885273247","0.97402235703147","0.769788740860714","0.749918738559223","1.02622403258687","0.670837889259493","0.572274205250714","0.636501986958372","0.621548893155227","0.640787955107137","0.715537210852551","0.755344669982265","0.506757151163743","0.68276219010537","0.615385273980578","0.683724129544949","0.98153096373279","0.795673400081095","0.817752462956293","0.842788994534946","1.12930456683903","1.17071486657827","0.987844511470374","0.783734213702237","0.708346509684397","0.893413028679238","0.942853630391278","","","",
"Norway","NOR","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","82.1648076485318","83.2182916307161","86.1823802163833","85.6676003734827","86.7749961125797","85.6249565761134","86.5119558946086","85.9373199677382","86.2439326654962","87.0873433811513","90.0532449139971","88.1987262141992","87.1228384110126","83.7036625994831","84.1312621928673","84.1399195165461","85.6345524517302","82.2103818264462","79.4777994356678","89.1864209126872","90.3444753180711","91.3097797775654","91.7265961426173","92.6903917560182","94.214418701415","92.5099782587533","90.7860849176708","91.1552106195163","92.0832143367128","93.0362897046491","93.6450842713461","90.7190926754947","92.3337593327463","93.5374038158292","93.1762205223254","92.903069766591","93.1826752060052","95.4808246691471","95.8132397117501","95.8902253874895","97.0730402246877","95.8758144690878","95.2570190353344","95.0547273904242","95.5864805382239","95.7012823232323","88.9560955948111","94.9682133314269","95.1748641385855","93.2905653770402","93.5165195440388","93.9041730632232","93.8840273843976","93.2309482078031","92.1752740760363","91.3682211093797","90.7427785132684","92.3928949352191","92.7069400870121","89.9785081457205","84.9490812946969","","","",
"Norway","NOR","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","44.5914643471701","45.6193983650347","45.7872378638554","51.4412298763279","49.9961638839694","54.1095896057438","55.1535236754099","53.925535220891","57.3177706359334","58.399463389442","61.4536076485143","62.3153649558755","61.4538529602633","61.8396578496555","53.3700914981625","53.7956470070104","51.5473123989799","38.9104040744394","31.2567123060393","29.8645027192207","30.7705244608202","29.0325146356552","27.5086558500164","29.781304975799","","","37.1735630423609","33.7552231027333","32.6502545998327","31.2569291677161","30.4999305417233","25.349627556749","24.8684977585918","26.8228318374192","23.1448226443641","24.3371494537654","29.7854638003638","26.9404703368237","18.5251041652294","20.7926475696929","21.7999098953813","21.3898227801451","18.9596148306966","17.1000704997523","16.2150052637123","18.270730130735","17.1471997713497","21.1246044040396","18.5768454470655","15.5676230269722","15.1680391554927","16.4515267829679","17.6577857985519","21.7932408053581","22.9574940176279","19.3682507838713","16.6206398404421","19.7053755620261","22.2827470322649","13.2286917307329","8.06623352682045","13.1296924117438",
"Norway","NOR","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","18.7090451592951","16.4989377691161","15.5416843565866","18.3309062422198","17.9939362896531","16.6386913708401","13.2896013427794","12.3572471749315","12.9982894655659","14.1437228746805","13.5744407085306","13.6884315339127","10.7909205480472","8.44853375433203","10.5396917194971","11.7720803337356","9.35911463545072","8.25416658544595","6.6339971535926","6.96957140634907","6.40052729964739","6.71146308137463","5.93055996123649","5.66067978965043","","","8.37820779974783","6.77362550830432","6.94044930561069","7.56007965550866","7.95012924034717","8.04450779569502","8.84228425749272","8.33624013658179","7.78652820776211","7.79443874746433","9.96417391710907","9.04716724019045","6.38896486631256","6.19589638418461","6.55949120643752","5.92311040585178","5.5861467752424","5.21872860267437","4.92051667733109","4.9977747480184","4.38470859620291","6.50180150165431","7.22902322356339","6.3219234214846","5.99978771799062","7.20785163978784","8.0876220955484","9.48293120578716","12.944484324476","11.9003480062856","10.520215676428","12.4756877157379","14.5438911802952","8.64399398249421","6.06461857527253","9.74887361237527",
